period_label,nmas_artist_id,artist_name,residency,spotify_monthly_listeners,youtube_quarter_views,deezer_fans,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,measured_platform_revenue_usd,unmeasured_platform_uplift_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,domestic_share_observed,domestic_revenue_usd,export_revenue_usd,export_revenue_ngn,split_basis,split_classification,youtube_views_source,spotify_listeners_source
Q4_2024,firstklaz,FirstKlaz,domestic,152307,91451,34,6396.89,365.8,0.82,6763.51,1919.07,8682.58,13023873.3,0.606061,5262.17,3420.41,5130614.2,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,firstklaz,FirstKlaz,domestic,66133,76359,57,2777.59,305.44,1.37,3084.39,833.28,3917.67,5876498.7,0.613884,2404.99,1512.67,2269009.33,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,firstklaz,FirstKlaz,domestic,124936,67054,63,5247.31,268.22,1.51,5517.04,1574.19,7091.23,10636850.4,0.765388,5427.54,1663.69,2495536.95,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,firstklaz,FirstKlaz,domestic,144866,986383,77,6084.37,3945.53,1.85,10031.75,1825.31,11857.06,17785595.4,0.823133,9759.94,2097.12,3145683.08,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,firstklaz,FirstKlaz,domestic,196906,408634,98,8270.05,1634.54,2.35,9906.94,2481.02,12387.96,18581933.4,0.871055,10790.59,1597.36,2396043.23,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,firstklaz,FirstKlaz,domestic,186987,152257,117,7853.45,609.03,2.81,8465.29,2356.04,10821.33,16231989.3,0.930664,10071.01,750.31,1125467.23,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,firstklaz,FirstKlaz,domestic,590698,2031567,146,24809.32,8126.27,3.5,32939.09,7442.79,40381.88,60572824.2,0.801604,32370.29,8011.6,12017393.68,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,firstklaz,FirstKlaz,domestic,744332,283926,161,31261.94,1135.7,3.86,32401.51,9378.58,41780.1,62670142.8,0.878137,36688.65,5091.44,7637167.5,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 41% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2020,fitzy-west,Fitzy West,domestic,15,0,0,0.63,0.0,0.0,0.63,0.19,0.82,1228.5,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,fitzy-west,Fitzy West,domestic,13490,0,1,566.58,0.0,0.02,566.6,169.97,736.58,1104867.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,fitzy-west,Fitzy West,domestic,457,0,2,19.19,0.0,0.05,19.24,5.76,25.0,37500.3,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,fitzy-west,Fitzy West,domestic,91,0,2,3.82,0.0,0.05,3.87,1.15,5.02,7524.9,0.032967,0.17,4.85,7276.83,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,fitzy-west,Fitzy West,domestic,132,0,3,5.54,0.0,0.07,5.62,1.66,7.28,10918.8,0.032432,0.24,7.04,10564.68,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,fitzy-west,Fitzy West,domestic,50,0,3,2.1,0.0,0.07,2.17,0.63,2.8,4203.0,0.583333,1.63,1.17,1751.25,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,fitzy-west,Fitzy West,domestic,27,0,3,1.13,0.0,0.07,1.21,0.34,1.55,2319.3,0.769231,1.19,0.36,535.22,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2022,fitzy-west,Fitzy West,domestic,26,0,3,1.09,0.0,0.07,1.16,0.33,1.49,2237.4,0.464286,0.69,0.8,1198.61,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2022,fitzy-west,Fitzy West,domestic,57,0,3,2.39,0.0,0.07,2.47,0.72,3.18,4776.3,0.472727,1.51,1.68,2518.41,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2022,fitzy-west,Fitzy West,domestic,98,0,3,4.12,0.0,0.07,4.19,1.23,5.42,8134.2,0.907216,4.92,0.5,754.72,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2022,fitzy-west,Fitzy West,domestic,497,0,4,20.87,0.0,0.1,20.97,6.26,27.23,40848.3,0.283814,7.73,19.5,29254.99,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2023,fitzy-west,Fitzy West,domestic,196,0,4,8.23,0.0,0.1,8.33,2.47,10.8,16196.4,0.822335,8.88,1.92,2877.53,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2023,fitzy-west,Fitzy West,domestic,301,0,4,12.64,0.0,0.1,12.74,3.79,16.53,24795.9,0.927586,15.33,1.2,1795.57,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2023,fitzy-west,Fitzy West,domestic,422,0,4,17.72,0.0,0.1,17.82,5.32,23.14,34705.8,0.787645,18.22,4.91,7369.96,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2023,fitzy-west,Fitzy West,domestic,1091,0,4,45.82,0.0,0.1,45.92,13.75,59.66,89496.9,0.423761,25.28,34.38,51571.65,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2024,fitzy-west,Fitzy West,domestic,3132,0,4,131.54,0.0,0.1,131.64,39.46,171.1,256654.8,0.549964,94.1,77.0,115503.82,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2024,fitzy-west,Fitzy West,domestic,2014,520051,4,84.59,2080.2,0.1,2164.89,25.38,2190.26,3285394.2,0.914311,2002.58,187.68,281520.99,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 38% of the quarter, below the 90% adequacy threshold; subscribers x 8.06 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2024,fitzy-west,Fitzy West,domestic,1715,1897,6,72.03,7.59,0.14,79.76,21.61,101.37,152056.5,0.860058,87.18,14.19,21279.04,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,fitzy-west,Fitzy West,domestic,7819,32325,6,328.4,129.3,0.14,457.84,98.52,556.36,834542.1,0.270881,150.71,405.65,608480.8,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change (11 provider restatements repriced at the artist's median daily rate)","observed monthly listeners, quarter end level"
Q1_2025,fitzy-west,Fitzy West,domestic,17943,3536,6,753.61,14.14,0.14,767.89,226.08,993.98,1490963.7,0.728975,724.58,269.39,404088.31,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,fitzy-west,Fitzy West,domestic,11374,5498,7,477.71,21.99,0.17,499.87,143.31,643.18,964770.6,0.82671,531.72,111.46,167185.06,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change (5 provider restatements repriced at the artist's median daily rate)","observed monthly listeners, quarter end level"
Q3_2025,fitzy-west,Fitzy West,domestic,19648,3086,8,825.22,12.34,0.19,837.75,247.56,1085.32,1627975.2,0.696203,755.6,329.72,494573.7,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,fitzy-west,Fitzy West,domestic,5330,4782,9,223.86,19.13,0.22,243.21,67.16,310.36,465546.0,0.735299,228.21,82.15,123230.4,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change (3 provider restatements repriced at the artist's median daily rate)","observed monthly listeners, quarter end level"
Q1_2026,fitzy-west,Fitzy West,domestic,10359,3237,10,435.08,12.95,0.24,448.27,130.52,578.79,868184.1,0.852013,493.14,85.65,128480.18,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,fitzy-west,Fitzy West,domestic,9705,3324,14,407.61,13.3,0.34,421.24,122.28,543.52,815287.5,0.850077,462.04,81.49,122230.12,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,fitzy-west,Fitzy West,domestic,26732,373776,17,1122.74,1495.1,0.41,2618.26,336.82,2955.08,4432618.8,0.670283,1980.74,974.34,1461510.63,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 42% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2019,flavour,Flavour,domestic,210472,39531738,33506,8839.82,158126.95,804.14,167770.92,2651.95,170422.87,255634298.78,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.53 views/month (EST, calibrated)",estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,flavour,Flavour,domestic,278081,42657233,34501,11679.4,170628.93,828.02,183136.36,3503.82,186640.18,279960267.37,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.27 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2019,flavour,Flavour,domestic,285858,45653166,36216,12006.04,182612.66,869.18,195487.88,3601.81,199089.69,298634542.2,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 13.01 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2019,flavour,Flavour,domestic,290001,50093352,38934,12180.04,200373.41,934.42,213487.87,3654.01,217141.88,325712817.9,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.75 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2020,flavour,Flavour,domestic,298356,52442040,41446,12530.95,209768.16,994.7,223293.82,3759.29,227053.1,340579652.4,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.49 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2020,flavour,Flavour,domestic,295440,56117340,43406,12408.48,224469.36,1041.74,237919.58,3722.54,241642.13,362463192.0,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 12.23 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2020,flavour,Flavour,domestic,395562,59589684,46990,16613.6,238358.74,1127.76,256100.1,4984.08,261084.18,391626271.8,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.97 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2020,flavour,Flavour,domestic,337928,62507904,50381,14192.98,250031.62,1209.14,265433.74,4257.89,269691.63,404537443.2,,,,,not measured: provider published no geography this quarter,UNK,"estimated: subscribers x 11.71 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2021,flavour,Flavour,domestic,474370,65582142,55437,19923.54,262328.57,1330.49,283582.6,5977.06,289559.66,434339487.0,0.032943,9538.86,280020.8,420031197.77,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.45 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2021,flavour,Flavour,domestic,465125,70131204,60600,19535.25,280524.82,1454.4,301514.47,5860.57,307375.04,461062561.5,0.027393,8419.98,298955.07,448432598.02,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 11.19 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2021,flavour,Flavour,domestic,479833,73416000,66219,20152.99,293664.0,1589.26,315406.24,6045.9,321452.14,482178206.7,0.043012,13826.15,307625.99,461438981.0,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 9% of the quarter, below the 90% adequacy threshold; subscribers x 10.92 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2021,flavour,Flavour,domestic,503756,53491493,71612,21157.75,213965.97,1718.69,236842.41,6347.33,243189.74,364784606.4,0.130698,31784.34,211405.39,317108090.45,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2022,flavour,Flavour,domestic,492989,45976112,75511,20705.54,183904.45,1812.26,206422.25,6211.66,212633.91,318950867.1,0.103932,22099.54,190534.37,285801553.63,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2022,flavour,Flavour,domestic,446672,43932151,77372,18760.22,175728.6,1856.93,196345.76,5628.07,201973.82,302960734.8,0.092147,18611.37,183362.45,275043674.5,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2022,flavour,Flavour,domestic,397511,41126180,78997,16695.46,164504.72,1895.93,183096.11,5008.64,188104.75,282157122.9,0.081949,15414.95,172689.79,259034691.49,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2022,flavour,Flavour,domestic,529780,38972397,80044,22250.76,155889.59,1921.06,180061.4,6675.23,186736.63,280104948.0,0.107501,20074.42,166662.21,249993322.42,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2023,flavour,Flavour,domestic,553607,8621212,80744,23251.49,34484.85,1937.86,59674.2,6975.45,66649.65,99974469.3,0.189672,12641.57,54008.08,81012114.44,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2023,flavour,Flavour,domestic,849929,39827571,81490,35697.02,159310.28,1955.76,196963.06,10709.11,207672.17,311508251.1,0.193289,40140.79,167531.38,251297072.49,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2023,flavour,Flavour,domestic,829012,32785532,82279,34818.5,131142.13,1974.7,167935.33,10445.55,178380.88,267571318.8,0.397313,70873.08,107507.8,161261695.29,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2023,flavour,Flavour,domestic,1155754,36307043,83004,48541.67,145228.17,1992.1,195761.94,14562.5,210324.44,315486654.6,0.42197,88750.66,121573.78,182360669.56,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2024,flavour,Flavour,domestic,889914,49699592,83782,37376.39,198798.37,2010.77,238185.52,11212.92,249398.44,374097660.6,0.415081,103520.61,145877.83,218816744.39,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2024,flavour,Flavour,domestic,896813,38299483,84652,37666.15,153197.93,2031.65,192895.73,11299.84,204195.57,306293354.7,0.4783,97666.69,106528.88,159793320.43,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,flavour,Flavour,domestic,863352,39916695,85354,36260.78,159666.78,2048.5,197976.06,10878.24,208854.3,313281442.8,0.448709,93714.85,115139.45,172709171.87,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,flavour,Flavour,domestic,968172,40646737,85841,40663.22,162586.95,2060.18,205310.36,12198.97,217509.32,326263984.8,0.48048,104508.86,113000.47,169500702.08,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,flavour,Flavour,domestic,844237,31146300,86323,35457.95,124585.2,2071.75,162114.91,10637.39,172752.29,259128438.3,0.548785,94803.95,77948.34,116922516.14,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,flavour,Flavour,domestic,906496,38214300,86873,38072.83,152857.2,2084.95,193014.98,11421.85,204436.83,306655250.4,0.52258,106834.67,97602.16,146403241.29,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,flavour,Flavour,domestic,920216,77023664,87425,38649.07,308094.66,2098.2,348841.93,11594.72,360436.65,540654973.2,0.501118,180621.22,179815.43,269723140.09,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: subscribers x 6.76 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2025,flavour,Flavour,domestic,1394046,52912900,87982,58549.93,211651.6,2111.57,272313.1,17564.98,289878.08,434817119.4,0.616364,178670.36,111207.72,166811581.34,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,flavour,Flavour,domestic,1436005,36098200,88595,60312.21,144392.8,2126.28,206831.29,18093.66,224924.95,337387429.5,0.813216,182912.63,42012.33,63018488.22,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,flavour,Flavour,domestic,1368502,49927917,89284,57477.08,199711.67,2142.82,259331.57,17243.13,276574.69,414862039.8,0.722783,199903.49,76671.2,115006804.35,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,flavour,Flavour,domestic,1458139,73317600,89560,61241.84,293270.4,2149.44,356661.68,18372.55,375034.23,562551344.1,0.698908,262114.48,112919.75,169379620.29,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 43% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q2_2021,flossing,Flossing,diaspora_candidate,197,0,1,8.27,0.0,0.02,8.3,2.48,10.78,16170.3,0.024978,0.27,10.51,15766.4,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,flossing,Flossing,diaspora_candidate,3981,0,2,167.2,0.0,0.05,167.25,50.16,217.41,326115.9,0.028911,6.29,211.13,316687.67,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,flossing,Flossing,diaspora_candidate,2366,0,2,99.37,0.0,0.05,99.42,29.81,129.23,193847.4,0.038801,5.01,124.22,186326.02,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2022,flossing,Flossing,diaspora_candidate,1004,0,3,42.17,0.0,0.07,42.24,12.65,54.89,82335.6,0.044983,2.47,52.42,78631.89,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2022,flossing,Flossing,diaspora_candidate,749,0,3,31.46,0.0,0.07,31.53,9.44,40.97,61451.1,0.048482,1.99,38.98,58471.82,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2022,flossing,Flossing,diaspora_candidate,2948,0,4,123.82,0.0,0.1,123.91,37.14,161.06,241585.2,0.043809,7.06,154.0,231001.5,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2022,flossing,Flossing,diaspora_candidate,758,0,5,31.84,0.0,0.12,31.96,9.55,41.51,62260.2,0.059639,2.48,39.03,58547.05,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2023,flossing,Flossing,diaspora_candidate,1213,0,5,50.95,0.0,0.12,51.07,15.28,66.35,99524.7,0.079414,5.27,61.08,91621.06,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2023,flossing,Flossing,diaspora_candidate,780,0,6,32.76,0.0,0.14,32.9,9.83,42.73,64098.0,0.090982,3.89,38.84,58266.26,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2023,flossing,Flossing,diaspora_candidate,1359,0,7,57.08,0.0,0.17,57.25,17.12,74.37,111554.1,0.126395,9.4,64.97,97454.17,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2023,flossing,Flossing,diaspora_candidate,2058,0,7,86.44,0.0,0.17,86.6,25.93,112.53,168802.2,0.17451,19.64,92.9,139344.46,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2024,flossing,Flossing,diaspora_candidate,1537,0,7,64.55,0.0,0.17,64.72,19.37,84.09,126132.3,0.173406,14.58,69.51,104260.21,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2024,flossing,Flossing,diaspora_candidate,1522,306,9,63.92,1.22,0.22,65.36,19.18,84.54,126811.8,0.212921,18.0,66.54,99810.87,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,flossing,Flossing,diaspora_candidate,1082,156,9,45.44,0.62,0.22,46.28,13.63,59.92,89875.8,0.220102,13.19,46.73,70093.96,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,flossing,Flossing,diaspora_candidate,840,317,10,35.28,1.27,0.24,36.79,10.58,47.37,71058.0,0.285348,13.52,33.85,50781.74,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,flossing,Flossing,diaspora_candidate,984,161,11,41.33,0.64,0.26,42.24,12.4,54.63,81951.6,0.321529,17.57,37.07,55601.76,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,flossing,Flossing,diaspora_candidate,935,165,11,39.27,0.66,0.26,40.19,11.78,51.98,77962.5,0.335716,17.45,34.53,51789.21,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,flossing,Flossing,diaspora_candidate,1061,163,12,44.56,0.65,0.29,45.5,13.37,58.87,88305.9,0.355631,20.94,37.93,56901.55,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,flossing,Flossing,diaspora_candidate,910,168,15,38.22,0.67,0.36,39.25,11.47,50.72,76077.0,0.400111,20.29,30.43,45637.77,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,flossing,Flossing,diaspora_candidate,2706,267,18,113.65,1.07,0.43,115.15,34.1,149.25,223871.4,0.405047,60.45,88.8,133192.91,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,flossing,Flossing,diaspora_candidate,855,3073,20,35.91,12.29,0.48,48.68,10.77,59.45,89181.72,0.401327,23.86,35.59,53390.67,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"estimated: subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2026,flossing,Flossing,diaspora_candidate,615,3073,21,25.83,12.29,0.5,38.63,7.75,46.37,69561.72,0.404638,18.76,27.61,41414.4,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"estimated: observations span 45% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2019,folabi-nuel,Folabi Nuel,domestic,568,0,93,23.86,0.0,2.23,26.09,7.16,33.24,49867.2,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,estimated: carried back from Q2_2019 and deflated by observed growth (EST; the provider series begins mid-Q2 2019)
Q2_2019,folabi-nuel,Folabi Nuel,domestic,751,0,99,31.54,0.0,2.38,33.92,9.46,43.38,65070.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2019,folabi-nuel,Folabi Nuel,domestic,631,0,105,26.5,0.0,2.52,29.02,7.95,36.97,55458.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2019,folabi-nuel,Folabi Nuel,domestic,1605,0,125,67.41,0.0,3.0,70.41,20.22,90.63,135949.5,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2020,folabi-nuel,Folabi Nuel,domestic,2174,0,154,91.31,0.0,3.7,95.0,27.39,122.4,183594.6,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,folabi-nuel,Folabi Nuel,domestic,2548,0,199,107.02,0.0,4.78,111.79,32.1,143.9,215845.2,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,folabi-nuel,Folabi Nuel,domestic,3214,0,251,134.99,0.0,6.02,141.01,40.5,181.51,272262.6,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,folabi-nuel,Folabi Nuel,domestic,6890,0,332,289.38,0.0,7.97,297.35,86.81,384.16,576243.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,folabi-nuel,Folabi Nuel,domestic,13809,0,395,579.98,0.0,9.48,589.46,173.99,763.45,1145177.1,0.101456,77.46,686.0,1028992.5,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,folabi-nuel,Folabi Nuel,domestic,13533,0,454,568.39,0.0,10.9,579.28,170.52,749.8,1124696.7,0.108859,81.62,668.18,1002263.06,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,folabi-nuel,Folabi Nuel,domestic,23420,0,515,983.64,0.0,12.36,996.0,295.09,1291.09,1936638.0,0.121559,156.94,1134.15,1701221.57,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,folabi-nuel,Folabi Nuel,domestic,25704,206174,614,1079.57,824.7,14.74,1919.0,323.87,2242.87,3364305.6,0.155124,347.92,1894.95,2842421.7,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
